iter	Logloss
436	0.001475299196
437	0.001475299196
438	0.001475299196
439	0.001475293069
440	0.001475298502
441	0.001475290988
442	0.001475290988
443	0.001475290988
444	0.001475290988
445	0.001475296884
446	0.001475296884
447	0.001475281394
448	0.001475283937
449	0.001475277695
450	0.001475277695
451	0.001475277695
452	0.001475277695
453	0.001475281163
454	0.001475268447
455	0.001475270528
456	0.001475268563
457	0.001475271106
458	0.001475260355
459	0.001475264285
460	0.001475271684
461	0.001475252957
462	0.001475254807
463	0.001475263245
464	0.001475256194
465	0.001475256194
466	0.001475258506
467	0.001475250067
468	0.00147524972
469	0.00147525839
470	0.001475249951
471	0.001475238045
472	0.001475238045
473	0.001475237583
474	0.001475231918
475	0.001475226601
476	0.001475236195
477	0.001475228682
478	0.001475221283
479	0.001475221283
480	0.001475221861
481	0.00147521666
482	0.001475210186
483	0.001475228219
484	0.001475205331
485	0.001475205331
486	0.001475211342
487	0.001475203828
488	0.00147519643
489	0.00147519643
490	0.001475209493
491	0.001475194696
492	0.001475200476
493	0.001475200476
494	0.001475200476
495	0.001475200476
496	0.001475135511
497	0.00147515181
498	0.001475159208
499	0.001475134123
500	0.001475146145
501	0.001475132158
502	0.001475122564
503	0.001475127303
504	0.001475128112
505	0.001475121408
506	0.001475121408
507	0.001475119789
508	0.001475127303
509	0.001475106149
510	0.001475108345
511	0.001475101756
512	0.001475111813
513	0.001475102681
514	0.001475102219
515	0.001475089041
516	0.001475100947
517	0.001475079562
518	0.001475091815
519	0.001475069158
520	0.001475074129
521	0.001475066384
522	0.001475067771
523	0.001475060835
524	0.001475063609
525	0.001475059101
526	0.001475062107
527	0.001475056211
528	0.001475056211
529	0.001475045923
530	0.001475050894
531	0.001475050894
532	0.001475050894
533	0.001475051472
534	0.001475051472
535	0.001475049969
536	0.001475048582
537	0.001475035404
538	0.001475033092
539	0.001475033092
540	0.001475033092
541	0.001475032976
542	0.001475032976
543	0.001475034595
544	0.001475034595
545	0.00147503078
546	0.00147503078
547	0.00147503078
548	0.001475012978
549	0.001475014712
550	0.001475010319
551	0.001475012053
552	0.001475013672
553	0.001475013094
554	0.001475011475
555	0.001475009626
556	0.001475009626
557	0.001475021185
558	0.001475010435
559	0.001475007892
560	0.001474998528
561	0.001474993095
562	0.001474993095
563	0.001475012169
564	0.001475020376
565	0.001475020376
566	0.001474993442
567	0.001474993442
568	0.001474993442
569	0.001475003615
570	0.001474999915
571	0.001474999337
572	0.0014749998
573	0.001474998297
574	0.001474998297
575	0.001474986159
576	0.001474993904
577	0.001474991477
578	0.001474983385
579	0.001474970438
580	0.001474968358
581	0.001474961191
582	0.001474962
583	0.001474963965
584	0.001474961075
585	0.001474956798
586	0.001474953792
587	0.001474955989
588	0.001474948937
589	0.001474949862
590	0.001474949862
591	0.001474954024
592	0.001474948937
593	0.001474945469
594	0.001474947435
595	0.001474944082
596	0.00147494073
597	0.00147494073
598	0.001474921425
599	0.001474932985
600	0.001474925587
601	0.001474934488
602	0.001474927205
603	0.001474936453
604	0.001474929517
605	0.001474926165
606	0.001474917033
607	0.001474922581
608	0.001474911253
609	0.001474920269
610	0.001474921541
611	0.001474915414
612	0.001474915183
613	0.001474915183
614	0.001474915183
615	0.001474911022
616	0.001474911484
617	0.001474911484
618	0.001474899462
619	0.001474919691
620	0.001474910675
621	0.001474895994
622	0.001474897843
623	0.001474893451
624	0.001474881313
625	0.001474884087
626	0.001474880157
627	0.001474877036
628	0.001474877036
629	0.001474883972
630	0.001474884897
631	0.001474866632
632	0.001474868019
633	0.001474863742
634	0.00147486617
635	0.001474867326
636	0.001474856922
637	0.001474867441
638	0.001474851605
639	0.001474847674
640	0.001474832531
641	0.001474820856
642	0.001474823746
643	0.001474819006
644	0.001474811955
645	0.001474808372
646	0.001474809874
647	0.001474805366
648	0.0014748071
649	0.001474803401
650	0.001474799355
651	0.001474799355
652	0.001474799355
653	0.001474790685
654	0.001474799239
655	0.001474787333
656	0.001474787333
657	0.001474788026
658	0.001474782362
659	0.001474784327
660	0.001474779703
661	0.001474780628
662	0.001474766757
663	0.001474766757
664	0.001474766757
665	0.001474766525
666	0.001474755891
667	0.001474747568
668	0.001474747568
669	0.001474743175
670	0.001474746527
671	0.001474748955
672	0.001474724448
673	0.001474724448
674	0.001474724448
675	0.001474737857
676	0.001474737857
677	0.001474737857
678	0.001474737857
679	0.001474737857
680	0.001474738898
681	0.001474731962
682	0.001474723177
683	0.001474723177
684	0.001474723177
685	0.001474723177
686	0.001474723177
687	0.001474723177
688	0.001474723177
689	0.001474721674
690	0.001474721558
691	0.001474721558
692	0.001474719709
693	0.001474725257
694	0.001474708496
695	0.001474708496
696	0.001474704103
697	0.001474710114
698	0.001474717397
699	0.001474717397
700	0.001474723523
701	0.001474710577
702	0.00147470341
703	0.001474713929
704	0.001474709305
705	0.001474708033
706	0.001474708033
707	0.001474708611
708	0.001474708611
709	0.001474708611
710	0.001474712657
711	0.001474710114
712	0.001474696011
713	0.001474703063
714	0.001474711155
715	0.001474702254
716	0.001474695549
717	0.001474698092
718	0.001474698092
719	0.001474698092
720	0.001474698092
721	0.001474702254
722	0.001474695087
723	0.001474694393
724	0.001474698092
725	0.001474698092
726	0.001474692197
727	0.00147470156
728	0.001474692659
729	0.001474674973
730	0.001474674973
731	0.001474689307
732	0.00147469081
733	0.001474680753
734	0.001474680753
735	0.001474683989
736	0.001474683989
737	0.001474681909
738	0.001474670349
739	0.001474681446
740	0.001474679597
741	0.001474671967
742	0.001474676822
743	0.001474676129
744	0.001474671736
745	0.001474666881
746	0.001474666881
747	0.001474674742
748	0.001474679712
749	0.001474667343
750	0.00147466665
751	0.001474659598
752	0.001474671389
753	0.001474667228
754	0.001474667228
755	0.001474670349
756	0.001474653703
757	0.001474663413
758	0.001474660292
759	0.001474670696
760	0.001474657864
761	0.001474665494
762	0.001474667575
763	0.001474659945
764	0.001474658096
765	0.001474661679
766	0.001474658558
767	0.001474664338
768	0.001474649888
769	0.001474657402
770	0.001474657402
771	0.001474657402
772	0.001474657171
773	0.001474656246
774	0.001474649195
775	0.001474645611
776	0.001474645611
777	0.00147463856
778	0.001474636132
779	0.001474630815
780	0.001474639138
781	0.001474641796
782	0.00147463567
783	0.001474632664
784	0.001474631277
785	0.001474636826
786	0.001474643068
787	0.00147463567
788	0.001474628156
789	0.001474632664
790	0.001474626422
791	0.0014746396
792	0.0014746396
793	0.001474638675
794	0.001474643299
795	0.001474643299
796	0.001474643299
797	0.001474631277
798	0.001474633473
799	0.001474619717
800	0.001474625266
801	0.001474632433
802	0.00147462885
803	0.00147461833
804	0.00147461833
805	0.001474623301
806	0.001474623301
807	0.001474618099
808	0.001474624804
809	0.00147462018
810	0.001474615787
811	0.001474620642
812	0.001474611394
813	0.001474620527
814	0.001474619486
815	0.001474616943
816	0.001474619949
817	0.00147462885
818	0.001474622839
819	0.001474622839
820	0.001474622839
821	0.001474604343
822	0.001474616712
823	0.001474611972
824	0.001474612088
825	0.001474619949
826	0.001474615094
827	0.001474612319
828	0.001474608042
829	0.001474599604
830	0.001474599141
831	0.001474612088
832	0.001474603418
833	0.00147460862
834	0.001474597292
835	0.001474610932
836	0.001474601453
837	0.001474599141
838	0.001474600991
839	0.001474587466
840	0.001474596136
841	0.001474593824
842	0.001474598448
843	0.001474599141
844	0.001474590818
845	0.001474587582
846	0.001474586888
847	0.001474586888
848	0.001474585501
849	0.001474593939
850	0.001474595673
851	0.001474582611
852	0.001474578565
853	0.001474589662
854	0.001474590009
855	0.001474588853
856	0.001474583882
857	0.001474569317
858	0.001474563075
859	0.001474563075
860	0.00147456793
861	0.001474574057
862	0.001474561803
863	0.001474565156
864	0.001474563422
865	0.001474559723
866	0.00147455822
867	0.001474560532
868	0.001474553827
869	0.001474571167
870	0.001474558567
871	0.001474545735
872	0.001474548741
873	0.001474561225
874	0.001474558336
875	0.001474547238
876	0.001474559607
877	0.001474548394
878	0.001474558914
879	0.001474546198
880	0.00147454851
881	0.001474545389
882	0.001474548741
883	0.001474540649
884	0.001474546313
885	0.001474548972
886	0.001474555561
887	0.001474534291
888	0.00147454955
889	0.001474526546
890	0.00147452724
891	0.001474534176
892	0.001474531401
893	0.001474533713
894	0.001474525737
895	0.001474533367
896	0.001474532326
897	0.001474532326
898	0.001474511866
899	0.001474532326
900	0.001474534407
901	0.001474524466
902	0.001474531401
903	0.001474529205
904	0.001474524234
905	0.001474530014
906	0.00147452724
907	0.001474526778
908	0.001474521345
909	0.00147452331
910	0.001474527587
911	0.001474514524
912	0.001474516143
913	0.001474524003
914	0.00147451175
915	0.001474509669
916	0.00147451175
917	0.001474503658
918	0.001474501346
919	0.001474501346
920	0.001474508051
921	0.001474511056
922	0.001474508282
923	0.001474496491
924	0.001474494295
925	0.001474500884
926	0.001474497416
927	0.001474495798
928	0.001474485163
929	0.001474495566
930	0.001474490249
931	0.001474495335
932	0.001474494873
933	0.001474490249
934	0.001474490249
935	0.001474489555
936	0.001474487937
937	0.001474489555
938	0.001474489093
939	0.001474479383
940	0.001474474297
941	0.001474476031
942	0.001474476031
943	0.001474476724
944	0.001474472678
945	0.001474467592
946	0.00147446713
947	0.00147445557
948	0.00147445557
949	0.001474459963
950	0.001474447941
951	0.001474462506
952	0.001474451293
953	0.001474454183
954	0.001474453258
955	0.001474439155
956	0.001474437768
957	0.001474420313
958	0.001474429907
959	0.001474435918
960	0.001474435918
961	0.001474431295
962	0.001474423781
963	0.001474419041
964	0.00147443326
965	0.001474420544
966	0.001474420197
967	0.001474420428
968	0.001474405979
969	0.00147441488
970	0.001474416267
971	0.001474408869
972	0.001474398581
973	0.001474410372
974	0.00147441881
975	0.00147441881
976	0.001474418348
977	0.001474413839
978	0.001474413146
979	0.001474419735
980	0.001474396731
981	0.001474396731
982	0.001474402973
983	0.001474416267
984	0.001474398349
985	0.001474394535
986	0.001474410025
987	0.00147440332
988	0.001474393957
989	0.001474401933
990	0.001474398927
991	0.001474395691
992	0.001474395113
993	0.001474390605
994	0.001474389102
995	0.001474388177
996	0.001474385749
997	0.001474385056
998	0.001474384825
999	0.001474375346
